更新时间,#genre#
中国教贰咪咕,https://api.livednow.org/migu/923287211?sign=gAAAAABnJcJqlMwKhypib47dsLMmTDrhIquQSbEM7k3NFiho8sMsjCHT4g572J4Z--cW7zs2z_6Lx0QQN3EtPgKjUeRYzAw_Pefu6uNdTfTWIxiPQBUlDBQAopWhjF5YyomATi-_zP6RZfvDmQL9fGjx83S2vkZBq3CHDShPVmtCSDb_q7lsjHNypuh-YPlAWJsoIfnocfSN3TiN1au-DXXraOO_mvUgDg%3D%3D
中国教肆咪咕,https://api.livednow.org/migu/923287339?sign=gAAAAABnJcJqCVYw9IPx1b6k3F9j_qfxbMCLc7TORXvKiIop_NRc772AulEv8NPpujB0-VnMnhCKtowzqffwqNlNsPZ2NU3FZvye8jB2rjfY5NZegCwzp1GcKgtzhLE4eoO8Mi90IRTg0D8c9ca9KuZg91XnwvBGPb7qr1eiRVTnR5MdNMhWyiI1K_qp3klG-1aJvztKqB-8rlOLOAm6bWHZQuhHJ1B7YQ%3D%3D
东方卫视咪咕,https://api.livednow.org/migu/651632648?sign=gAAAAABnJcJqfu_kycy2Gb7eSdGQsamAhYXBlu-AYscNkoPGIfbg7gL756Lncv79Ps4ODzMedp1aFAj7uzaOHkAyBq06sQxNlk9g1nD1262R71fcdc7jvGxJemrvJ0Oak_Z16R_xYQdxRXo1hlbrCfTZO_RJIH10M7lQqOJHy6t68nakZVZ6sWXP2FPgP2hXaVKd9wu8yeDjxau2iqKexh5WBPlQ6hhAFA%3D%3D
江苏卫视咪咕,https://api.livednow.org/migu/623899368?sign=gAAAAABnJcJqRqI051KXILLz-XtpXbmEXLRGs-Yttth90tUl-tH72dTMSRz5XSe39WHDnCr1uKjzpLzf-XqtGUIa-paJf3cDV1e-mJlqBCGc_ax_4pRulP6_2Jlc_SuTukDjaZs39go_UqkCqJgB8UAhhLbgibqSnuQrBTo4CkvfDCxfpsC0EXRHon4Pev7oJWFEMzDPrhcce4fsv356rgkUiSMuuBAzAw%3D%3D
广东卫视咪咕,https://api.livednow.org/migu/608831231?sign=gAAAAABnJcJqYcJMord5t6sSAZC5m7v96UZ6Ea3WOtse7W_BquKqMmYGSh_UXVG5Wouvctg5Og0WjnXvLEz7Z7KmtqPExzi5EiaSHMY7LuMA8mog-i8BrvjD9r9fikY5LnFg4lU6jvjeDgyzEeziiUxW45I16rki3ib8vwaDTBVvTFX7H3RhkaWBYQbzclSmWhz4TBsBy3jnQxnxhV1KkAQOyQLL2GYhkw%3D%3D
江西卫视咪咕,https://api.livednow.org/migu/783847495?sign=gAAAAABnJcJqSxNO7cIGHJVGiP23aVwddpa5-Uj611uPtb-B59dmlhqB3KvALkxWK9erVikPtvf_CCUy-Au9GrH8x09UkoWAVcBYsPpl04DfI8C5xmP2Ngry7LvN4nkLgM8jrTQCdSw9JqYxvBS4kcEsKcXaalufeTRy0B0gmPvBMYA0qBe5eBDbavp1kUzTq7bdpM9UGmek_DpYICCnOXAceQXch1tdhw%3D%3D
陕西卫视咪咕,https://api.livednow.org/migu/738910838?sign=gAAAAABnJcJqOtVCdd8WAn4DUT3VSbQHyfe5YFbUoqjsj_bS5O0aue2z6CSXEwpR856Z7BWlzxU-e48aeBfTOpdvGCnMnnjR8JmShiQd8oXFM-hTre-JgsjlvAzznm1jDoaQZsP8S-DAbqZK_jtrsaKSodpssxZZqCQjAazFU9B7A5GIEqWa9YF3LDLXONSmsFB7J7d9UM0FZx-CpzgBS2AhX8uO40kd0A%3D%3D
湖北卫视咪咕,https://api.livednow.org/migu/738906825?sign=gAAAAABnJcJqKQRd7CS3pk7T0oe-jdNPxgJMyiZoPVRnbmv_IbK9koQZf32EgjFFCiEXqL4IXCnWyIaEuCmqxVNsBOQTIfaHM11IVchAHo4fZfQDVy5O7WNEHwMhK7DKJ5KlnIetRjJM7Emho9soMEYdRhTfzufHG-iUjz7CegJ_e5AKCaTCCYDJttiaZciJOCbCaWjAIMfx_PmomLPvKyNinANdp0vlxg%3D%3D
劲爆体育咪咕,https://api.livednow.org/migu/796071336?sign=gAAAAABnJcJqM_HTVabRYY0y1XrkVaxRyUQD0kZEz3VQ3y_m5G88-puxPaYTeeM95vvfLbpAONBNY5IydUY2MsWrBWs4jK885O8HDIs7shB502xQx6f0vQ8TuKxrMXORgONQBsb4X87_7NQJpQ3S8NHmEhlYT7rsDO3yy0U0DjGwpbMiH9AXzspYRIojn1sZlwKdzaQKzsQky9fj4FcWw0muMwKADmu-sQ%3D%3D
魅力足球咪咕,https://api.livednow.org/migu/796070308?sign=gAAAAABnJcJqlrFGXuOxwe1Md-XR1vW2Qfvt8UbVbRmGMRw2HCaBotmmxy63qf2FHgoB1vxFJ480IN7nk3fPKKsC14EcSpsIiKAI0k4bTRVRSIM6N0J2Mhr-yHORPlMoC183bY-eRCUBjbWAH5mmWt4aOY1TAiXl6k8v5XlseEvPqOFOHsJbk-s_IR3yRznUz22lTF60_HV6D2H40sColfcl-Ows1xbbBw%3D%3D
家庭影院咪咕,https://api.livednow.org/migu/644368373?sign=gAAAAABnJcJqmc1MsiQush_pxUKZ5OeC8HhfO-CPbiBOF88hW8nkCObTvAyhv11H14Bhk-bFCpsouIhtO3PlCY2ah4IhSGfy05LSMd_KFlBY9L5xbZB7SlCEDLk24QPqmM8gtv7g4796StdogDq4Om3HxXvjrZNas54BY18WZzcB4-YE56gA6xbu36O2c2niJ0WeKWqCks68bT83swV6thf54iuQVybh2w%3D%3D
CCTV-01咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv1
CCTV-02咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv2
CCTV-03咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv3
CCTV-04咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv4
CCTV-05咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv5
CCTV-5+咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv5p
CCTV-06咪咕,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV-06咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv6
CCTV-07咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv7
CCTV-08咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv8
CCTV-09咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv9
CCTV-10咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv10
CCTV-11咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv11
CCTV-12咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv12
CCTV-13咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv13
CCTV-14咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv14
CCTV-15咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv15
CCTV-17咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv17
CT4欧洲咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv4o
CT4美洲咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cctv4a
CGT纪录咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cgtnjl
CGT西语咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cgtne
CGT阿语咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cgtna
CGT法语咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cgtnf
CGT俄语咪咕,http://dd.ddzb.fun:80/php/migu.php?id=cgtnr
家庭影院咪咕,http://dd.ddzb.fun:80/php/migu.php?id=chcjt
动作电影咪咕,http://dd.ddzb.fun:80/php/migu.php?id=chcdz
发现之旅咪咕,http://dd.ddzb.fun:80/php/migu.php?id=fxzl
老故事台咪咕,http://dd.ddzb.fun:80/php/migu.php?id=lgs
中学生台咪咕,http://dd.ddzb.fun:80/php/migu.php?id=zxs
东方卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=dfws
吉林卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=jlws
青海卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=qhws
陕西卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=sxws
湖北卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hubws
江西卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=jxws
江苏卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=jsws
广东卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=gdws
湾区卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=dwqws
海南卫视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hinws
兵团卫视咪咕,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
中国教育咪咕,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022823801/timeshift.m3u8?delay=0&cdn=5202
四海钓鱼咪咕,http://dd.ddzb.fun:80/php/migu.php?id=shdy
江苏教育咪咕,http://dd.ddzb.fun:80/php/migu.php?id=jsjy
山东教育咪咕,http://dd.ddzb.fun:80/php/migu.php?id=sdjy
游戏风云咪咕,http://dd.ddzb.fun:80/php/migu.php?id=yxfy
之江纪录咪咕,http://dd.ddzb.fun:80/php/migu.php?id=zjjl
杭州综合咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hzzh
杭州明珠咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hzmz
杭州生活咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hzsh
杭州影视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hzys
杭州少体咪咕,http://dd.ddzb.fun:80/php/migu.php?id=hzse
嵊泗综合咪咕,http://dd.ddzb.fun:80/php/migu.php?id=ssxwzh
普陀电视咪咕,http://dd.ddzb.fun:80/php/migu.php?id=ptxwzh
高清大片咪咕,http://dd.ddzb.fun:80/php/migu.php?id=gqdp
经典电影咪咕,http://dd.ddzb.fun:80/php/migu.php?id=jdxgdy
军事大片咪咕,http://dd.ddzb.fun:80/php/migu.php?id=jsdp
热剧联播咪咕,http://dd.ddzb.fun:80/php/migu.php?id=rjlb
赛事经典咪咕,http://dd.ddzb.fun:80/php/migu.php?id=sszjd
体坛名汇咪咕,http://dd.ddzb.fun:80/php/migu.php?id=ttmlh
新片映厅咪咕,http://dd.ddzb.fun:80/php/migu.php?id=xpfyt
Y+剧场台咪咕,http://dd.ddzb.fun:80/php/migu.php?id=yjjc
CCTV-01咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv1
CCTV-02咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv2
CCTV-03咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv3
CCTV-04咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv4
CCTV-05咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv5
CCTV-5+咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv5p
CCTV-06咪咕,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV-06咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv6
CCTV-07咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv7
CCTV-08咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv8
CCTV-09咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv9
CCTV-10咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv10
CCTV-11咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv11
CCTV-12咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv12
CCTV-13咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv13
CCTV-14咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv14
CCTV-15咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv15
CCTV-17咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv17
CT4欧洲咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv4o
CT4美洲咪咕,http://kxrj.site:8081/8647/mg.php?id=cctv4a
CGT纪录咪咕,http://kxrj.site:8081/8647/mg.php?id=cgtnjl
CGT西语咪咕,http://kxrj.site:8081/8647/mg.php?id=cgtne
CGT阿语咪咕,http://kxrj.site:8081/8647/mg.php?id=cgtna
CGT法语咪咕,http://kxrj.site:8081/8647/mg.php?id=cgtnf
CGT俄语咪咕,http://kxrj.site:8081/8647/mg.php?id=cgtnr
家庭影院咪咕,http://kxrj.site:8081/8647/mg.php?id=chcjt
动作电影咪咕,http://kxrj.site:8081/8647/mg.php?id=chcdz
发现之旅咪咕,http://kxrj.site:8081/8647/mg.php?id=fxzl
老故事台咪咕,http://kxrj.site:8081/8647/mg.php?id=lgs
中学生台咪咕,http://kxrj.site:8081/8647/mg.php?id=zxs
东方卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=dfws
吉林卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=jlws
青海卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=qhws
陕西卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=sxws
湖北卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=hubws
江西卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=jxws
江苏卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=jsws
广东卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=gdws
湾区卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=dwqws
海南卫视咪咕,http://kxrj.site:8081/8647/mg.php?id=hinws
兵团卫视咪咕,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
中国教育咪咕,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022823801/timeshift.m3u8?delay=0&cdn=5202
四海钓鱼咪咕,http://kxrj.site:8081/8647/mg.php?id=shdy
江苏教育咪咕,http://kxrj.site:8081/8647/mg.php?id=jsjy
山东教育咪咕,http://kxrj.site:8081/8647/mg.php?id=sdjy
游戏风云咪咕,http://kxrj.site:8081/8647/mg.php?id=yxfy
之江纪录咪咕,http://kxrj.site:8081/8647/mg.php?id=zjjl
杭州综合咪咕,http://kxrj.site:8081/8647/mg.php?id=hzzh
杭州明珠咪咕,http://kxrj.site:8081/8647/mg.php?id=hzmz
杭州生活咪咕,http://kxrj.site:8081/8647/mg.php?id=hzsh
杭州影视咪咕,http://kxrj.site:8081/8647/mg.php?id=hzys
杭州少体咪咕,http://kxrj.site:8081/8647/mg.php?id=hzse
嵊泗综合咪咕,http://kxrj.site:8081/8647/mg.php?id=ssxwzh
普陀电视咪咕,http://kxrj.site:8081/8647/mg.php?id=ptxwzh
高清大片咪咕,http://kxrj.site:8081/8647/mg.php?id=gqdp
经典电影咪咕,http://kxrj.site:8081/8647/mg.php?id=jdxgdy
军事大片咪咕,http://kxrj.site:8081/8647/mg.php?id=jsdp
热剧联播咪咕,http://kxrj.site:8081/8647/mg.php?id=rjlb
赛事经典咪咕,http://kxrj.site:8081/8647/mg.php?id=sszjd
体坛名汇咪咕,http://kxrj.site:8081/8647/mg.php?id=ttmlh
新片映厅咪咕,http://kxrj.site:8081/8647/mg.php?id=xpfyt
Y+剧场台咪咕,http://kxrj.site:8081/8647/mg.php?id=yjjc
CCTV-01频道,http://61.145.208.64:9003//hls/1/index.m3u8
CCTV-02频道,http://61.145.208.64:9003//hls/2/index.m3u8
CCTV-03频道,http://61.145.208.64:9003//hls/3/index.m3u8
CCTV-04频道,http://61.145.208.64:9003//hls/4/index.m3u8
CCTV-05频道,http://61.145.208.64:9003//hls/5/index.m3u8
CCTV-5+频道,http://61.145.208.64:9003//hls/6/index.m3u8
CCTV-06频道,http://61.145.208.64:9003//hls/7/index.m3u8
CCTV-07频道,http://61.145.208.64:9003//hls/8/index.m3u8
CCTV-08频道,http://61.145.208.64:9003//hls/9/index.m3u8
CCTV-09频道,http://61.145.208.64:9003//hls/10/index.m3u8
CCTV-10频道,http://61.145.208.64:9003//hls/11/index.m3u8
CCTV-11频道,http://61.145.208.64:9003//hls/12/index.m3u8
CCTV-12频道,http://61.145.208.64:9003//hls/13/index.m3u8
CCTV-13频道,http://61.145.208.64:9003//hls/14/index.m3u8
CCTV-14频道,http://61.145.208.64:9003//hls/15/index.m3u8
CCTV-15频道,http://61.145.208.64:9003//hls/16/index.m3u8
CCTV-16频道,http://61.145.208.64:9003//hls/17/index.m3u8
CCTV-17频道,http://61.145.208.64:9003//hls/18/index.m3u8
CGTN_英语台,http://61.145.208.64:9003//hls/20/index.m3u8
兵器科技频道,http://61.145.208.64:9003//hls/68/index.m3u8
第一剧场频道,http://61.145.208.64:9003//hls/69/index.m3u8
怀旧剧场频道,http://61.145.208.64:9003//hls/66/index.m3u8
风云剧场频道,http://61.145.208.64:9003//hls/70/index.m3u8
风云音乐频道,http://61.145.208.64:9003//hls/67/index.m3u8
北京卫视频道,http://61.145.208.64:9003//hls/35/index.m3u8
东方卫视频道,http://61.145.208.64:9003//hls/37/index.m3u8
浙江卫视频道,http://61.145.208.64:9003//hls/39/index.m3u8
江苏卫视频道,http://61.145.208.64:9003//hls/38/index.m3u8
湖南卫视频道,http://61.145.208.64:9003//hls/40/index.m3u8
广东卫视频道,http://61.145.208.64:9003//hls/21/index.m3u8
深圳卫视频道,http://61.145.208.64:9003//hls/41/index.m3u8
天津卫视频道,http://61.145.208.64:9003//hls/34/index.m3u8
安徽卫视频道,http://61.145.208.64:9003//hls/36/index.m3u8
山东卫视频道,http://61.145.208.64:9003//hls/33/index.m3u8
东南卫视频道,http://61.145.208.64:9003//hls/22/index.m3u8
陕西卫视频道,http://61.145.208.64:9003//hls/62/index.m3u8
辽宁卫视频道,http://61.145.208.64:9003//hls/30/index.m3u8
河北卫视频道,http://61.145.208.64:9003//hls/23/index.m3u8
河南卫视频道,http://61.145.208.64:9003//hls/26/index.m3u8
江西卫视频道,http://61.145.208.64:9003//hls/32/index.m3u8
湖北卫视频道,http://61.145.208.64:9003//hls/31/index.m3u8
广西卫视频道,http://61.145.208.64:9003//hls/63/index.m3u8
四川卫视频道,http://61.145.208.64:9003//hls/27/index.m3u8
云南卫视频道,http://61.145.208.64:9003//hls/25/index.m3u8
贵州卫视频道,http://61.145.208.64:9003//hls/28/index.m3u8
重庆卫视频道,http://61.145.208.64:9003//hls/24/index.m3u8
青海卫视频道,http://61.145.208.64:9003//hls/74/index.m3u8
甘肃卫视频道,http://61.145.208.64:9003//hls/48/index.m3u8
吉林卫视频道,http://61.145.208.64:9003//hls/52/index.m3u8
兵团卫视频道,http://61.145.208.64:9003//hls/75/index.m3u8
西藏卫视频道,http://61.145.208.64:9003//hls/61/index.m3u8
山西卫视频道,http://61.145.208.64:9003//hls/64/index.m3u8
新疆卫视频道,http://61.145.208.64:9003//hls/47/index.m3u8
宁夏卫视频道,http://61.145.208.64:9003//hls/54/index.m3u8
内蒙古视频道,http://61.145.208.64:9003//hls/60/index.m3u8
黑龙江视频道,http://61.145.208.64:9003//hls/29/index.m3u8
CCTV-01频道,http://112.102.217.173:9003//hls/13/index.m3u8
CCTV-02频道,http://112.102.217.173:9003//hls/14/index.m3u8
CCTV-03频道,http://112.102.217.173:9003//hls/15/index.m3u8
CCTV-04频道,http://112.102.217.173:9003//hls/16/index.m3u8
CCTV-05频道,http://112.102.217.173:9003//hls/17/index.m3u8
CCTV-5+频道,http://112.102.217.173:9003//hls/18/index.m3u8
CCTV-06频道,http://112.102.217.173:9003//hls/19/index.m3u8
CCTV-07频道,http://112.102.217.173:9003//hls/20/index.m3u8
CCTV-08频道,http://112.102.217.173:9003//hls/21/index.m3u8
CCTV-09频道,http://112.102.217.173:9003//hls/22/index.m3u8
CCTV-10频道,http://112.102.217.173:9003//hls/23/index.m3u8
CCTV-11频道,http://112.102.217.173:9003//hls/24/index.m3u8
CCTV-12频道,http://112.102.217.173:9003//hls/25/index.m3u8
CCTV-13频道,http://112.102.217.173:9003//hls/26/index.m3u8
CCTV-14频道,http://112.102.217.173:9003//hls/27/index.m3u8
CCTV-15频道,http://112.102.217.173:9003//hls/28/index.m3u8
CCTV-16频道,http://112.102.217.173:9003//hls/29/index.m3u8
CCTV-17频道,http://112.102.217.173:9003//hls/30/index.m3u8
CGTn-01频道,http://112.102.217.173:9003//hls/32/index.m3u8
CGTn-02频道,http://112.102.217.173:9003//hls/33/index.m3u8
CETV-01频道,http://112.102.217.173:9003//hls/34/index.m3u8
CETV-02频道,http://112.102.217.173:9003//hls/35/index.m3u8
CETV-04频道,http://112.102.217.173:9003//hls/36/index.m3u8
北京卫视频道,http://112.102.217.173:9003//hls/41/index.m3u8
东方卫视频道,http://112.102.217.173:9003//hls/39/index.m3u8
浙江卫视频道,http://112.102.217.173:9003//hls/40/index.m3u8
江苏卫视频道,http://112.102.217.173:9003//hls/38/index.m3u8
湖南卫视频道,http://112.102.217.173:9003//hls/37/index.m3u8
广东卫视频道,http://112.102.217.173:9003//hls/42/index.m3u8
深圳卫视频道,http://112.102.217.173:9003//hls/51/index.m3u8
天津卫视频道,http://112.102.217.173:9003//hls/46/index.m3u8
安徽卫视频道,http://112.102.217.173:9003//hls/43/index.m3u8
山东卫视频道,http://112.102.217.173:9003//hls/48/index.m3u8
河北卫视频道,http://112.102.217.173:9003//hls/56/index.m3u8
河南卫视频道,http://112.102.217.173:9003//hls/44/index.m3u8
东南卫视频道,http://112.102.217.173:9003//hls/47/index.m3u8
海南卫视频道,http://112.102.217.173:9003//hls/53/index.m3u8
江西卫视频道,http://112.102.217.173:9003//hls/49/index.m3u8
湖北卫视频道,http://112.102.217.173:9003//hls/54/index.m3u8
四川卫视频道,http://112.102.217.173:9003//hls/50/index.m3u8
贵州卫视频道,http://112.102.217.173:9003//hls/52/index.m3u8
重庆卫视频道,http://112.102.217.173:9003//hls/55/index.m3u8
吉林卫视频道,http://112.102.217.173:9003//hls/45/index.m3u8
广西卫视频道,http://112.102.217.173:9003//hls/62/index.m3u8
辽宁卫视频道,http://112.102.217.173:9003//hls/57/index.m3u8
青海卫视频道,http://112.102.217.173:9003//hls/59/index.m3u8
云南卫视频道,http://112.102.217.173:9003//hls/60/index.m3u8
山西卫视频道,http://112.102.217.173:9003//hls/61/index.m3u8
新疆卫视频道,http://112.102.217.173:9003//hls/64/index.m3u8
延边卫视频道,http://112.102.217.173:9003//hls/65/index.m3u8
兵团卫视频道,http://112.102.217.173:9003//hls/66/index.m3u8
宁夏卫视频道,http://112.102.217.173:9003//hls/67/index.m3u8
陕西卫视频道,http://112.102.217.173:9003//hls/68/index.m3u8
西藏卫视频道,http://112.102.217.173:9003//hls/58/index.m3u8
甘肃卫视频道,http://112.102.217.173:9003//hls/70/index.m3u8
内蒙古视频道,http://112.102.217.173:9003//hls/63/index.m3u8
黑龙江视频道,http://112.102.217.173:9003//hls/6/index.m3u8
卡酷少儿频道,http://112.102.217.173:9003//hls/71/index.m3u8
炫动卡通频道,http://112.102.217.173:9003//hls/72/index.m3u8
金鹰卡通频备,http://112.102.217.173:9003//hls/73/index.m3u8
优漫卡通频道,http://112.102.217.173:9003//hls/74/index.m3u8
动作电影频道,http://112.102.217.173:9003//hls/75/index.m3u8
爱情喜剧频道,http://112.102.217.173:9003//hls/76/index.m3u8
惊辣悬疑频道,http://112.102.217.173:9003//hls/77/index.m3u8
东北热剧频道,http://112.102.217.173:9003//hls/78/index.m3u8
嗨看暑假频道,http://112.102.217.173:9003//hls/79/index.m3u8
精品大剧频道,http://112.102.217.173:9003//hls/80/index.m3u8
古装剧场频道,http://112.102.217.173:9003//hls/81/index.m3u8
军旅剧场频道,http://112.102.217.173:9003//hls/82/index.m3u8
家庭剧场频道,http://112.102.217.173:9003//hls/83/index.m3u8
超级电视频道,http://112.102.217.173:9003//hls/84/index.m3u8
超级电影频道,http://112.102.217.173:9003//hls/85/index.m3u8
超级体育频道,http://112.102.217.173:9003//hls/86/index.m3u8
超级综艺频道,http://112.102.217.173:9003//hls/87/index.m3u8
精品记录频道,http://112.102.217.173:9003//hls/88/index.m3u8
精品体育频道,http://112.102.217.173:9003//hls/89/index.m3u8
金牌综艺频道,http://112.102.217.173:9003//hls/90/index.m3u8
军事评论频道,http://112.102.217.173:9003//hls/91/index.m3u8
农业致富频道,http://112.102.217.173:9003//hls/92/index.m3u8
怡伴健康频道,http://112.102.217.173:9003//hls/93/index.m3u8
潮妈辣妹频道,http://112.102.217.173:9003//hls/94/index.m3u8
武博世界频道,http://112.102.217.173:9003//hls/95/index.m3u8
中国功夫频道,http://112.102.217.173:9003//hls/96/index.m3u8
精品综艺频道,http://112.102.217.173:9003//hls/97/index.m3u8
热播精选频道,http://112.102.217.173:9003//hls/98/index.m3u8
黑莓电影频道,http://112.102.217.173:9003//hls/99/index.m3u8
黑莓动画频道,http://112.102.217.173:9003//hls/100/index.m3u8
哒啵赛事频道,http://112.102.217.173:9003//hls/101/index.m3u8
炫舞未来频道,http://112.102.217.173:9003//hls/102/index.m3u8
精彩篮球频道,http://112.102.217.173:9003//hls/103/index.m3u8
精彩竟技频道,http://112.102.217.173:9003//hls/104/index.m3u8
CCTV-01频道,http://218.13.170.98:9901/tsfile/live/0001_1.m3u8
CCTV-02频道,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
CCTV-03频道,http://218.13.170.98:9901/tsfile/live/0003_1.m3u8
CCTV-04频道,http://218.13.170.98:9901/tsfile/live/0004_1.m3u8
CCTV-05频道,http://218.13.170.98:9901/tsfile/live/0005_1.m3u8
CCTV-06频道,http://218.13.170.98:9901/tsfile/live/0006_1.m3u8
CCTV-07频道,http://218.13.170.98:9901/tsfile/live/0007_1.m3u8
CCTV-08频道,http://218.13.170.98:9901/tsfile/live/0008_1.m3u8
CCTV-09频道,http://218.13.170.98:9901/tsfile/live/0009_1.m3u8
CCTV-10频道,http://218.13.170.98:9901/tsfile/live/0010_1.m3u8
CCTV-11频道,http://218.13.170.98:9901/tsfile/live/0011_1.m3u8
CCTV-12频道,http://218.13.170.98:9901/tsfile/live/0012_1.m3u8
CCTV-13频道,http://218.13.170.98:9901/tsfile/live/0013_1.m3u8
CCTV-14频道,http://218.13.170.98:9901/tsfile/live/0014_1.m3u8
CCTV-15频道,http://218.13.170.98:9901/tsfile/live/0015_1.m3u8
CCTV-17频道,http://218.13.170.98:9901/tsfile/live/0016_1.m3u8
北京卫视频道,http://218.13.170.98:9901/tsfile/live/1004_1.m3u8
东方卫视频道,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
浙江卫视频道,http://218.13.170.98:9901/tsfile/live/1002_1.m3u8
江苏卫视频道,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
湖南卫视频道,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
广东卫视频道,http://218.13.170.98:9901/tsfile/live/0017_1.m3u8
深圳卫视频道,http://218.13.170.98:9901/tsfile/live/1005_1.m3u8
湖北卫视频道,http://218.13.170.98:9901/tsfile/live/1007_1.m3u8
天津卫视频道,http://218.13.170.98:9901/tsfile/live/1008_1.m3u8
安徽卫视频道,http://218.13.170.98:9901/tsfile/live/1013_1.m3u8
山东卫视频道,http://218.13.170.98:9901/tsfile/live/1009_1.m3u8
辽宁卫视频道,http://218.13.170.98:9901/tsfile/live/0121_1.m3u8
四川卫视频道,http://218.13.170.98:9901/tsfile/live/1011_1.m3u8
重庆卫视频道,http://218.13.170.98:9901/tsfile/live/1012_1.m3u8
贵州卫视频道,http://218.13.170.98:9901/tsfile/live/1014_1.m3u8
东南卫视频道,http://218.13.170.98:9901/tsfile/live/1015_1.m3u8
河北卫视频道,http://218.13.170.98:9901/tsfile/live/1016_1.m3u8
江西卫视频道,http://218.13.170.98:9901/tsfile/live/1017_1.m3u8
